,index,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,YEARS_BEGINEXPLUATATION_MODE,FLOORSMAX_MODE,LIVINGAREA_MODE,YEARS_BEGINEXPLUATATION_MEDI,FLOORSMAX_MEDI,LIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_DAY_OVERDUE_MAX,BURO_CREDIT_DAY_OVERDUE_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_SUM,BURO_CNT_CREDIT_PROLONG_SUM,BURO_MONTHS_BALANCE_SIZE_SUM,PREV_AMT_ANNUITY_MIN,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_APPLICATION_MIN,PREV_AMT_APPLICATION_MAX,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_DOWN_PAYMENT_MIN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_DOWN_PAYMENT_MEAN,PREV_AMT_GOODS_PRICE_MIN,PREV_AMT_GOODS_PRICE_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_HOUR_APPR_PROCESS_START_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_HOUR_APPR_PROCESS_START_MEAN,PREV_RATE_DOWN_PAYMENT_MIN,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_MEAN,INSTAL_DPD_SUM,INSTAL_DBD_MAX,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_PAYMENT_DIFF_VAR,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_COUNT
7631,7631.0,0.0,1.0,0.0,0.0,0.0,117000.0,604413.0,21838.5,459000.0,0.020713,-17499.0,-3176.0,-7905.0,-1034.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353864656304549,0.4206109640437848,0.9896,0.375,0.2924,0.9896,0.375,0.3046,0.9896,0.375,0.2976,0.2551,0.0,0.0,0.0,0.0,-1176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814960854905994,0.1935762467054811,58500.0,0.1866538461538461,0.0361317509716038,-2259.0,-71.0,-945.0,473714.909090909,-2076.0,1206.0,-39.54545454545455,-620.75,0.0,0.0,2643.75,225000.0,104830.74375,1257968.925,88641.0,21707.95,195371.55,0.0,33669.70714285714,235687.95,0.0,0.0,4775.85,17767.89,9418.185,24723.0,225000.0,93124.5,23422.5,254700.0,102043.5,0.8833922261484098,1.0586439588688945,0.9991865733599148,0.0100586823957868,2475.0,2965.5,2720.25,24723.0,225000.0,93124.5,11.0,14.0,12.333333333333334,0.1040834057341441,0.1042729782203848,0.1041781919772644,-1176.0,-781.0,-986.0,12.0,36.0,-27.0,-33.25,12.0,0.0,0.0,0.0,0.0,12.0,2.0,21.0,3.333333333333333,30.0,31.0,10.333333333333334,93.0,1.0,0.8888888888888888,8.0,0.0891149453113911,5154.075,634.535,5710.815,2906342.06715,21287.97,7338.599999999999,66047.4,556.74,21287.97,6704.065,60336.585,-820.0,-1024.4444444444443,-9220.0,9.0
7633,7633.0,0.0,1.0,1.0,0.0,1.0,135000.0,679500.0,52713.0,679500.0,0.026392,-15730.0,-3344.0,-1088.0,-1831.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335643835246981,0.4614823912998385,0.998,0.1667,0.1005,0.998,0.1667,0.1047,0.998,0.1667,0.1023,0.079,4.0,0.0,4.0,0.0,-3037.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2125874125874126,0.1986754966887417,45000.0,0.3904666666666667,0.0775761589403973,-1421.0,-248.0,-609.3846153846154,80608.42307692308,-1236.0,30988.0,3119.818181818182,-188.23076923076923,0.0,0.0,0.0,540000.0,204523.54615384617,2658806.1,420525.0,121504.1445,1215041.445,0.0,18245.559375,145964.475,0.0,212.0,3190.59,71031.78,28107.975,0.0,1260000.0,439609.5,0.0,1333179.0,470204.1,0.8170824708573918,1.0,0.8987528307910131,0.0041609060033168,0.0,0.0,0.0,22095.0,1260000.0,488455.0,11.0,18.0,13.5,0.0,0.0,0.0,-2617.0,-453.0,-744.0,21.11111111111111,190.0,-19.0,-70.06896551724138,29.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.08,2.0,44.0,3.36,84.0,1.0,0.96,24.0,0.0271714643423305,2332.53,115.19639999999998,2879.9099999999994,225356.908374,103174.11,10854.8928,271372.32,547.38,103174.11,10739.6964,268492.41,-596.0,-2231.04,-55776.0,25.0
7634,7634.0,0.0,1.0,0.0,1.0,0.0,112500.0,630000.0,26689.5,630000.0,0.028663,-15047.0,-1694.0,-4189.0,-4195.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705379712919282,0.5334816299804352,0.9781,0.1667,0.0619,0.9782,0.1667,0.0645,0.9781,0.1667,0.063,0.0702,5.0,0.0,5.0,0.0,-1164.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1125805808466804,0.1785714285714285,112500.0,0.23724,0.0423642857142857,-2231.0,-435.0,-1090.0,617455.3333333333,-1896.0,982.0,-444.75,-883.0,0.0,0.0,0.0,96209.46,68524.47,274097.88,0.0,-1614.97125,-6459.885,0.0,1614.97125,6459.885,0.0,0.0,2250.0,15477.93,7386.72,0.0,157500.0,72992.1825,24075.0,198184.5,90758.25,0.0,1.6072785046728972,0.8504981302893841,0.4405087603592464,0.0,15754.23,7877.115,38695.23,157500.0,97322.91,11.0,18.0,14.25,0.0,0.4307838407302192,0.2153919203651096,-2426.0,-435.0,-1488.75,8.0,24.0,-73.0,-76.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,26.0,0.7058823529411765,60.0,30.0,8.0,680.0,1.0,0.9529411764705882,81.0,0.0334588567303548,11250.0,484.713,41200.605,4347800.484775715,267165.0,9201.571411764706,782133.57,41.85,267165.0,8716.858411764706,740932.965,-21.0,-1071.9411764705883,-91115.0,85.0
7638,7638.0,1.0,1.0,0.0,1.0,1.0,180000.0,1288350.0,37800.0,1125000.0,0.0105,-10448.0,-1767.0,-3485.0,-1568.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.018282710611767,0.1198779608955348,0.9767,0.125,0.0505,0.9767,0.125,0.0526,0.9767,0.125,0.0514,0.0397,1.0,0.0,1.0,0.0,-1311.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1691232771822358,0.13971358714635,90000.0,0.21,0.0293398533007334,-2894.0,-150.0,-1226.8,1215989.5111111114,-2498.0,331.0,-910.0,-882.8,0.0,0.0,0.0,472500.0,99398.3085,993983.085,432567.0,48015.9,480159.0,0.0,1632.295,14690.655,0.0,0.0,2250.0,7901.325,4469.715,0.0,72630.0,19209.33,0.0,80298.0,25929.0,0.0,1.1111111111111112,0.7843241555265272,0.1992526976960935,0.0,2569.14,1158.66,20655.0,72630.0,38418.66,12.0,17.0,14.75,0.0,0.1089090909090909,0.0488262269263669,-2456.0,-111.0,-1218.0,8.0,40.0,-25.0,-48.86046511627907,43.0,0.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0338983050847457,4.0,41.0,4.779661016949152,564.0,1.0,0.9830508474576272,116.0,0.0093698628470162,5376.375,133.9207627118644,15802.65,584969.3148109517,43110.0,2499.2557627118645,294912.18,344.52,43110.0,2365.335,279109.53,-33.0,-1264.228813559322,-149179.0,118.0
7666,7666.0,0.0,1.0,1.0,0.0,1.0,243000.0,299772.0,20160.0,247500.0,0.009334,-11160.0,-1391.0,-935.0,-2557.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995317306501328,0.0956927242302637,0.9717,0.0417,0.0081,0.9727,0.0417,0.0069999999999999,0.9727,0.0417,0.0082,0.0057,3.0,0.0,3.0,0.0,-1127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246415770609319,0.810616068211841,81000.0,0.0829629629629629,0.0672511108442416,-1167.0,-93.0,-421.2,195240.2,-863.0,529.0,-81.25,-130.4,0.0,0.0,0.0,355500.0,129123.0,645615.0,331780.5,117101.14875,468404.595,0.0,5929.72875,23718.915,0.0,0.0,2250.0,17595.45,11130.237,0.0,167958.0,105695.25,0.0,172597.5,100992.75,0.8491678224687933,1.4059462550028587,1.040049251798887,0.0197498471780064,0.0,45000.0,10815.75,22041.0,167958.0,115303.90909090907,12.0,15.0,13.25,0.0,0.3514556954598259,0.0843567874569582,-1127.0,-162.0,-498.25,6.8,68.0,-1.0,-12.256410256410255,39.0,10.0,0.4871794871794871,10.0,0.4871794871794871,39.0,3.0,34.0,2.375,95.0,36.0,16.55,662.0,1.0,0.925,37.0,0.0612648029144321,5208.3,390.7575000000001,15630.300000000005,1663041.7753269237,17394.39,11560.122,462404.88,1.8,17394.39,11169.3645,446774.58,-32.0,-445.675,-17827.0,40.0
7677,7677.0,0.0,0.0,1.0,1.0,0.0,225000.0,314100.0,21375.0,225000.0,0.072508,-9685.0,-1312.0,-4250.0,-2313.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198735084268697,0.2866524828090694,0.9747,0.1667,0.0895,0.9747,0.1667,0.0932,0.9747,0.1667,0.0911,0.0704,0.0,0.0,0.0,0.0,-428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1354672173464119,0.7163323782234957,225000.0,0.095,0.0680515759312321,-1256.0,-23.0,-766.7777777777778,229702.94444444444,-840.0,1659.0,29.33333333333333,-273.55555555555554,0.0,0.0,5661.1275,2430000.0,631661.82,5684956.38,2304115.335,269071.165,2421640.485,0.0,80043.75,640350.0,0.0,0.0,5938.38,9000.0,7469.19,38655.0,180000.0,109327.5,36409.5,180000.0,108204.75,1.0,1.0616734643430972,1.0308367321715486,0.0019018081020396,4500.0,4500.0,4500.0,38655.0,180000.0,109327.5,12.0,19.0,15.5,0.1197988020119798,0.1197988020119798,0.1197988020119798,-1235.0,-428.0,-831.5,4.0,8.0,-33.0,-37.0,9.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.2432432432432432,9.0,21.0,4.864864864864865,180.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,180895.5,12664.519054054055,468587.205,115.065,180895.5,12664.519054054055,468587.205,-72.0,-442.1081081081081,-16358.0,37.0
7715,7715.0,0.0,1.0,0.0,0.0,0.0,54000.0,342000.0,9535.5,342000.0,0.028663,-18080.0,-7908.0,-1807.0,-1616.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809535061579243,0.7544061731797895,0.9811,0.1667,0.0406,0.9806,0.1667,0.0277,0.9811,0.1667,0.0407,0.0227,1.0,0.0,1.0,0.0,-356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4373893805309734,0.1578947368421052,54000.0,0.1765833333333333,0.0278815789473684,-2485.0,-966.0,-1725.5,1153680.5,-658.0,-632.0,-645.0,-1051.0,0.0,0.0,0.0,825016.5,447151.5,894303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15992.91,16493.49,16243.2,0.0,366115.5,180988.5,0.0,366115.5,175093.5,1.0,1.1111111111111112,1.0555555555555556,0.0061728395061728,0.0,17685.0,8842.5,176850.0,366115.5,271482.75,14.0,15.0,14.333333333333334,0.0,0.1089090909090909,0.0544545454545454,-662.0,-194.0,-404.0,18.0,36.0,-1.0,-10.956521739130435,23.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,24.0,15.090909090909092,332.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,31453.92,16945.973181818183,372811.41,15992.91,31453.92,16945.973181818183,372811.41,-44.0,-343.09090909090907,-7548.0,22.0
7716,7716.0,0.0,1.0,0.0,0.0,0.0,45000.0,202500.0,10125.0,202500.0,0.025164,-19305.0,-3340.0,-9325.0,-2859.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698912631068998,0.8128226070575616,0.9826,0.375,0.271,0.9826,0.375,0.2824,0.9826,0.375,0.2759,0.3217,2.0,0.0,2.0,0.0,-230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173012173012173,0.2222222222222222,22500.0,0.225,0.05,-2802.0,-249.0,-1457.8333333333333,698623.0606060607,-2590.0,1165.0,-457.1818181818182,-1058.25,0.0,0.0,0.0,337500.0,151167.105,1814005.26,129844.53,17179.06090909091,188969.67,0.0,53775.7245,537757.245,0.0,0.0,2250.0,7722.81,4986.405000000001,45000.0,83700.0,64350.0,45000.0,75330.0,60165.0,1.0,1.1111111111111112,1.0555555555555556,0.0061728395061728,8370.0,8370.0,8370.0,45000.0,83700.0,64350.0,14.0,14.0,14.0,0.1089090909090909,0.1089090909090909,0.1089090909090909,-230.0,-230.0,-230.0,6.0,12.0,-2.0,-4.5,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,86.0,40.66666666666666,244.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,39779.37,13065.57,78393.42,7722.81,39779.37,13065.57,78393.42,-71.0,-165.66666666666666,-994.0,6.0
7729,7729.0,1.0,0.0,1.0,0.0,2.0,180000.0,270000.0,13783.5,270000.0,0.02461,-13896.0,-3525.0,-1497.0,-5169.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229761779828086,0.807273923277881,0.9851,0.3333,0.1514,0.9846,0.3333,0.0797,0.9856,0.3333,0.1529,0.1767,0.0,0.0,0.0,0.0,-1201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2536701208981001,0.6666666666666666,45000.0,0.076575,0.05105,-2457.0,-754.0,-1604.75,963902.9166666666,369.0,12668.0,6689.5,-211.75,0.0,0.0,5125.5,675000.0,270000.0,1080000.0,455652.0,151884.0,455652.0,0.0,0.0,0.0,0.0,212.0,12844.35,13681.575,13262.9625,135000.0,137520.0,136260.0,137520.0,170635.5,154077.75,0.7911601044331338,1.0,0.8955800522165669,0.0218070509901897,0.0,0.0,0.0,135000.0,137520.0,136260.0,11.0,13.0,12.0,0.0,0.0,0.0,-1201.0,-801.0,-1001.0,15.0,30.0,-24.0,-31.8,15.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,30.0,7.846153846153846,102.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,170958.015,26029.675384615388,338385.78,12844.35,170958.015,26029.675384615388,338385.78,-754.0,-987.2307692307692,-12834.0,13.0
7731,7731.0,0.0,1.0,0.0,0.0,0.0,270000.0,314055.0,17167.5,238500.0,0.0096569999999999,-19372.0,-9805.0,-6443.0,-2893.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837829205874187,0.5549467685334323,0.9901,0.3333,0.0536,0.9901,0.3333,0.0558,0.9901,0.3333,0.0545,0.0846,1.0,0.0,1.0,0.0,-1334.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5061428866405121,0.8597220232124946,135000.0,0.0635833333333333,0.0546639919759277,-1791.0,-444.0,-1047.0,468513.0,-1425.0,652.0,-117.33333333333331,-515.6666666666666,0.0,0.0,10549.215,585000.0,405918.0,1217754.0,534739.5,296244.0,888732.0,0.0,0.0,0.0,0.0,73.0,6750.0,45021.15,17705.86875,0.0,1521000.0,288855.63692307693,0.0,1701693.0,321459.57692307694,0.0,1.1111537786103145,0.8175324319264122,0.1185369005647026,0.0,8544.78,4272.39,85418.28,1521000.0,536446.1828571429,10.0,18.0,13.384615384615383,0.0,0.1089467291800047,0.0544733645900023,-2045.0,-147.0,-667.4615384615385,33.5,268.0,-2.0,-33.614285714285714,70.0,243.0,15.485714285714286,0.0,0.0,70.0,2.0,267.0,5.396551724137931,313.0,53.0,7.5344827586206895,437.0,1.0,0.9655172413793104,56.0,0.033772060114161,9676.89,333.6982758620689,19354.5,3162725.3165618875,304436.565,22004.21327586207,1276244.37,0.36,304436.565,21670.515,1256889.87,-30.0,-909.2586206896552,-52737.0,58.0
7740,7740.0,0.0,0.0,0.0,0.0,0.0,135000.0,608076.0,28476.0,427500.0,0.072508,-10609.0,-849.0,-4990.0,-3240.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704310784989117,0.5442347412142162,0.9791,0.3333,0.1674,0.9786,0.3333,0.1156,0.9791,0.3333,0.1704,0.2027,1.0,0.0,1.0,0.0,-437.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0800263926854557,0.2220117222189331,67500.0,0.2109333333333333,0.0468296726067136,-1501.0,-105.0,-770.0,318948.0,-58.0,1721.0,820.0,-254.33333333333331,0.0,0.0,0.0,3690000.0,1068750.0,6412500.0,3690000.0,615000.0,3690000.0,0.0,0.0,0.0,0.0,0.0,21983.355,41466.825,33150.06,0.0,720000.0,383220.5625,0.0,793251.0,404273.25,0.8792929350230886,1.1111327786444791,0.9968085712225226,0.0134450671858289,11540.25,11540.25,11540.25,115382.25,720000.0,510960.75,13.0,19.0,15.0,0.1089282048463811,0.1089282048463811,0.1089282048463811,-665.0,-278.0,-417.5,17.666666666666668,53.0,-16.0,-18.5,6.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0857142857142857,3.0,40.0,5.114285714285714,179.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,675945.54,33672.978,1178554.23,130.545,675945.54,33672.978,1178554.23,-84.0,-278.48571428571427,-9747.0,35.0
7753,7753.0,0.0,1.0,0.0,0.0,0.0,135000.0,126000.0,15678.0,126000.0,0.04622,-15519.0,-2759.0,-425.0,-497.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7323316714871704,0.4722533429586386,0.9513,0.0417,0.0223,0.9513,0.0417,0.0233,0.9513,0.0417,0.0227,0.0185,0.0,0.0,0.0,0.0,-341.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1777820735872156,1.0714285714285714,67500.0,0.1161333333333333,0.1244285714285714,-427.0,-315.0,-388.3333333333333,4037.333333333332,-278.0,1197.0,459.5,-160.66666666666666,0.0,0.0,0.0,171000.0,58500.0,175500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2250.0,16262.55,8439.300000000001,45000.0,143955.0,88470.0,45000.0,159156.0,97125.0,0.876586523578578,1.0,0.9270254859941864,0.0041886098547113,0.0,0.0,0.0,45000.0,143955.0,88470.0,15.0,16.0,15.666666666666666,0.0,0.0,0.0,-341.0,-196.0,-292.6666666666667,10.666666666666666,32.0,-1.0,-5.117647058823529,17.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,20.0,11.235294117647058,191.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,16262.55,10143.185294117648,172434.15,6805.35,16262.55,10143.185294117648,172434.15,-12.0,-147.52941176470588,-2508.0,17.0
7775,7775.0,0.0,1.0,1.0,0.0,0.0,351000.0,1288350.0,37800.0,1125000.0,0.016612,-20899.0,-3170.0,-14415.0,-4208.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167975314709548,0.375711009574066,0.9806,0.3333,0.2054,0.9806,0.3333,0.214,0.9806,0.3333,0.2091,0.1615,1.0,0.0,1.0,0.0,-476.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151681898655438,0.2724414949353824,351000.0,0.1076923076923077,0.0293398533007334,-2607.0,-36.0,-1044.5,735924.8181818182,-2241.0,1376.0,-82.18181818181819,-507.6666666666667,0.0,0.0,0.0,1374300.0,412249.875,4946998.5,1150011.0,167295.75,2007549.0,0.0,0.0,0.0,0.0,0.0,5738.355,47261.655,21001.29,107176.5,225000.0,161355.0,107176.5,232425.0,163830.0,0.968054211035818,1.0,0.989351403678606,0.000340177810848,0.0,0.0,0.0,107176.5,225000.0,161355.0,12.0,19.0,14.666666666666666,0.0,0.0,0.0,-476.0,-420.0,-440.0,18.0,54.0,-5.0,-10.5,12.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,11.0,5.181818181818182,57.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,19829.7,10897.11818181818,119868.3,10003.86,19829.7,10897.11818181818,119868.3,-149.0,-300.1818181818182,-3302.0,11.0
